user_id,page_visited,time_spent
478,essence,42
939,tessellation,43
662,symphony,201
444,x-ray,179
188,turmoil,124
124,education,164
845,lack,199
926,yoke,98
278,caucasian,154
499,rep,42
407,whereabouts,45
82,congratulation,58
395,rooster,174
520,unwillingness,39
350,rep,166
90,emails,201
469,good-bye,173
270,git,236
9,xylophone,26
15,formatting,44
100,meringue,167
648,tremor,61
349,fat,205
350,yang,193
275,xylophone,224
58,relationship,96
692,xylophone,214
329,yoke,134
88,hurry,191
495,greatness,178
636,jingle,111
646,uzbekistan,202
867,lyre,142
614,honeydew,77
836,epee,99
476,signatory,222
425,defense,222
333,skydiver,239
291,appellation,119
353,turmoil,223
56,feeding,86
498,littleneck,81
511,nectarine,65
348,emptiness,232
113,deterioration,245
548,quartz,204
503,xylophone,156
235,interior,37
592,petroleum,166
58,lyre,78
817,xylophone,138
477,discomfiture,95
60,ultimatum,107
418,good-bye,141
548,symphony,243
305,kiosk,198
605,signatory,52
171,x-ray,73
270,juggling,89
116,zoologist,242
504,pillowcase,115
138,yolk,166
973,lube,135
205,annexation,204
483,juggling,130
575,underwire,34
249,incitement,181
260,memo,24
607,symphony,95
784,reinscription,203
167,kendo,65
285,kenneth,45
480,worry,120
460,meringue,239
519,jingle,192
344,gazelle,30
709,visual,48
633,utensil,167
462,uzbekistan,179
476,responsibility,29
470,ischemia,20
541,tradition,120
939,zebrafish,77
702,congratulation,240
880,diagram,179
519,traveler,216
917,but,206
734,vomiting,58
985,benedict,92
238,workpaper,31
323,horseshoe,220
98,incircle,229
818,yin,224
448,oppression,62
457,innocence,67
767,worry,52
327,refrigerator,75
683,reinscription,187
704,restoration,203
798,yolk,225
879,urine,122
238,killie,47
870,brat,243
676,ultimatum,28
370,fresco,65
120,admire,105
593,armenian,25
951,taxis,33
340,jason,54
295,tambour,132
975,incitement,73
47,unwillingness,55
566,hand,248
266,harvester,41
984,xbox,115
386,festivity,60
373,economics,181
726,left,233
897,annexation,143
94,quiz,245
697,xylophone,116
395,likelihood,135
874,rooster,150
362,urination,244
782,supernatural,80
159,semicircle,194
800,jason,243
300,freeze,162
940,imagery,167
1,earring,111
258,zipline,97
859,worry,92
986,meringue,177
319,admire,99
839,kido,127
221,millimeter,82
278,proceeding,145
511,quartz,34
149,tradition,145
649,ravelin,159
62,graft,151
664,wrapper,59
171,inequality,169
685,utensil,89
745,lookout,119
409,mailing,46
727,kindergarten,224
368,synch,225
550,quarto,90
720,lyre,105
176,ischemia,100
144,guacamole,233
370,kido,100
419,jailhouse,29
804,misadventure,118
429,zebra,182
445,expansion,30
762,hello,107
441,hand,49
483,little,131
261,fresco,79
202,rooster,152
719,improvement,68
706,knickers,73
776,knife,118
26,rep,109
611,genius,21
921,underpass,63
781,uzbekistan,38
592,raffle,234
604,utensil,146
589,kendo,162
546,urination,234
92,essence,88
346,emails,220
133,numeracy,167
527,zipline,220
875,infusion,172
785,junket,55
393,nonbondad,223
81,tremor,141
492,symphony,129
681,north america,195
5,quest,161
38,lube,32
838,underpass,26
784,spectrum,245
490,organising,162
734,zealot,106
87,killie,33
77,underwire,205
4,reference,70
903,vermicelli,185
213,synch,113
230,proceeding,20
916,mistake,53
784,caucasian,193
551,radar,188
401,protagonist,223
191,hawk,98
118,defense,123
548,juggling,121
254,lookout,49
59,breakfast,180
609,aspic,144
858,nonbondad,198
490,necessity,92
552,hit,113
727,inspector,73
112,outsize,155
197,question,85
460,imagery,120
350,kindergarten,168
403,essence,22
108,quiz,194
213,goodie,170
253,reference,211
635,financing,195
511,llama,211
578,proceeding,155
986,step-grandfather,155
478,worry,54
243,hacksaw,222
321,xylophone,171
341,interior,124
443,tremor,58
207,traveler,212
968,necessity,128
114,taxis,217
391,pillowcase,177
634,zipline,77
567,kenneth,70
722,tune-up,147
250,relaxation,57
266,plain,170
188,oppression,164
794,lyre,63
283,reference,107
230,thumbnail,67
925,quartz,247
633,essence,238
166,question,196
124,memo,52
641,little,185
518,urine,107
236,northwest,128
858,producer,239
831,eavesdropper,119
430,opportunist,139
659,yoke,75
936,grimness,180
620,ketchup,237
233,x-ray,206
440,vermicelli,62
899,formatting,149
119,taxis,28
188,gall-bladder,213
371,incircle,36
867,juggling,115
175,yorkedness,99
79,necessity,148
586,versaille,120
173,zucchini,105
763,interior,45
744,honeydew,205
667,opinon,175
96,zealot,215
704,mistake,162
254,reference,131
726,wolf,233
403,incircle,93
765,annexation,132
646,workmanship,57
800,fight,233
557,grimness,39
786,outset,161
920,annexation,92
664,diagram,21
211,uzbekistan,132
451,emery,237
26,economics,67
381,horseshoe,111
796,formatting,179
792,graft,153
786,millimeter,117
156,evening-wear,76
606,hand,72
968,guacamole,147
383,lyre,45
422,backbone,143
457,knife,27
625,zoologist,221
967,executive,108
647,father-in-law,163
19,xylophone,84
480,romaine,20
49,dietician,162
511,eavesdropper,90
537,northwest,199
990,kindergarten,50
388,blogosphere,218
403,good-bye,50
948,x-ray,214
576,admire,130
102,necessity,240
484,question,160
776,zealot,186
572,good-bye,103
541,nectarine,110
598,tambour,77
670,ostrich,88
362,reference,97
768,dietician,243
953,expansion,71
658,tallith,171
40,quiz,180
709,epee,230
491,zebrafish,227
572,grease,165
484,expansion,224
875,xylophone,96
907,income,76
898,defense,22
588,hello,103
441,connectedness,204
854,x-ray,111
371,ischemia,126
768,underwire,87
445,blogosphere,179
812,kendo,52
893,lube,92
494,afterlife,103
317,but,29
740,defense,139
127,quartz,185
908,ultimatum,51
968,protagonist,229
514,spectrum,44
710,emptiness,44
273,wolf,205
652,fabric,29
599,hype,111
435,worry,193
547,kindness,73
296,cumin,236
616,petroleum,142
987,git,189
17,northwest,246
219,harm,204
45,freeze,194
716,lube,37
626,essence,213
403,wolf,65
898,grandparent,175
957,festivity,230
43,spectrum,110
662,festivity,70
16,killie,239
326,admire,36
427,congratulation,215
155,utensil,228
813,reinscription,131
915,git,51
489,kick,141
576,yin,157
182,zucchini,183
468,whereabouts,97
68,ketchup,159
612,visual,126
123,thirst,208
687,dietician,46
513,quidditch,69
638,knickers,100
338,breakfast,92
43,likelihood,207
151,underpass,56
635,economics,143
106,vomiting,112
486,hurry,48
966,versaille,106
451,junket,128
968,skydiver,203
719,workpaper,105
922,x-ray,192
476,workpaper,184
173,yang,100
187,junket,73
908,admire,204
925,fight,53
229,guitar,196
403,flood,61
416,greatness,49
867,lube,63
184,lube,94
331,numeracy,66
423,kido,227
590,kenneth,156
147,zookeeper,93
348,gazelle,152
869,pillowcase,75
795,veteran,51
127,crackpot,113
554,xbox,42
267,goodie,62
338,xylophone,210
952,jam,61
893,nerve,61
830,kimberly,29
537,reference,49
766,greatness,62
980,aquarist,107
948,benedict,153
750,synch,135
615,xylophone,171
844,quiz,171
357,utensil,77
913,sandbar,46
729,jingle,68
804,breakfast,182
271,turmoil,98
542,lack,131
932,reporter,210
131,wolf,52
616,uzbekistan,236
502,spectrum,211
973,kenneth,23
782,left,99
439,fertilizer,212
606,littleneck,22
539,xbox,137
166,thirst,182
754,veteran,80
901,guitar,136
93,workmanship,176
968,kindness,92
679,kitsch,204
521,jailhouse,238
96,income,125
538,oyster,220
159,expansion,93
657,admire,21
196,interior,211
348,gall-bladder,154
782,x-ray,59
604,zebrafish,179
704,dietician,247
227,xylophone,103
299,git,116
767,xylophone,149
440,wolf,178
975,supernatural,39
685,neologism,95
74,neologism,128
317,xylophone,26
277,rep,218
178,opportunist,129
611,quantum,38
477,emptiness,171
404,quest,120
321,proliferation,34
632,jug,191
805,misadventure,103
635,nonbondad,169
136,father-in-law,120
817,armenian,213
989,opinon,93
624,freeze,142
119,step-grandfather,112
522,hype,175
115,hope,214
506,visual,55
98,blogosphere,58
140,zipline,221
717,zebra,165
703,vermicelli,32
273,quantum,49
468,admire,235
323,caucasian,78
405,zither,142
739,nectarine,82
920,horseshoe,71
866,radar,151
996,dickey,80
333,zebra,189
617,xylophone,31
737,xylophone,175
81,opportunist,117
695,git,224
739,flood,123
535,xylophone,36
356,jason,237
958,rangoon,213
966,hurry,243
938,hit,81
714,proceeding,197
818,meringue,217
167,killie,211
704,left,97
195,jingle,126
232,signatory,207
126,killie,76
984,jailhouse,202
996,outsize,106
344,taxis,25
201,urinal,247
833,gall-bladder,234
324,semicircle,116
743,llama,98
814,juggling,76
337,nonbondad,50
250,kiosk,120
165,pass,181
252,pillowcase,136
254,zucchini,122
932,zoologist,25
680,kitten,192
274,reporter,201
760,inequality,123
545,grimness,200
846,petroleum,25
581,tambour,91
644,rep,147
815,eavesdropper,190
101,job,30
773,dickey,211
641,sandbar,182
436,oppression,150
93,inspector,73
952,kenneth,220
341,deterioration,138
504,lookout,236
356,workmanship,98
796,little,248
128,audiotape,88
1000,jug,25
88,ostrich,172
8,query,230
175,traveler,27
300,lunch,153
376,jute,246
547,greatness,160
849,yorkedness,188
201,overlapping,118
858,emery,127
634,nonbondad,187
653,stab,181
142,guitar,103
285,thumbnail,243
853,volume,33
633,memo,197
250,lyre,110
159,pillowcase,125
290,vista,96
67,kendo,188
444,responsibility,227
71,workmanship,74
735,defense,31
682,defense,72
192,guacamole,84
812,unwillingness,32
19,goodie,108
333,radar,191
167,zoologist,137
923,yin,234
613,pass,130
530,yolk,23
943,rep,215
427,tradition,229
675,fertilizer,39
672,stab,193
646,jailhouse,36
979,versaille,105
994,defense,135
556,feeding,150
203,zealot,176
58,membrane,109
107,lube,73
374,ketchup,34
163,ostrich,231
805,connectedness,171
691,incarceration,126
636,misadventure,65
7,versaille,41
828,crackpot,37
633,normalisation,41
837,littleneck,102
35,eavesdropper,106
812,git,66
164,formatting,41
951,tambour,142
319,zealot,134
429,emery,26
57,likelihood,116
200,membrane,54
418,urination,123
516,kendo,234
504,rangoon,99
383,railroad,199
913,petroleum,104
769,idol,112
319,admire,217
251,soda,169
947,aspic,65
41,pan,178
492,income,208
506,thumbnail,163
527,relabelling,108
316,imagery,61
110,quiz,79
586,expansion,197
51,gnu,221
807,fat,243
236,job,23
138,reinscription,233
725,maker,105
298,proceeding,80
59,xylophone,238
865,gazelle,43
37,grease,234
59,quantum,95
995,whereabouts,197
269,plain,151
977,grimness,190
768,relaxation,89
474,financing,140
605,proliferation,119
446,backbone,205
336,freeze,242
774,mailing,208
846,romaine,179
541,kitten,111
537,transom,149
526,refrigerator,144
952,likelihood,145
586,honeydew,163
489,inspector,119
561,xbox,215
209,infusion,160
117,x-ray,183
552,impostor,45
476,tram,92
184,skydiver,24
852,reference,206
772,lookout,234
335,relationship,245
411,xylophone,232
654,vulnerability,54
851,authorisation,92
632,railroad,234
56,grease,140
842,jute,143
284,hello,148
21,nerve,241
694,greatness,65
84,kern,130
78,dickey,142
277,synch,98
116,ultimatum,49
229,citral,109
902,yang,67
390,income,112
864,innocence,204
587,zebra,179
635,knife,43
760,xylophone,138
928,relabelling,162
36,jimmy,248
100,zebra,32
192,tremor,39
588,crackpot,98
62,opportunist,195
871,grinder,203
900,benedict,81
145,genius,25
193,kindness,92
908,greatness,133
413,tradition,112
278,zebrafish,242
666,honeydew,132
543,restoration,103
375,hype,124
953,relabelling,122
665,refrigerator,63
864,meringue,99
417,zoologist,96
282,flood,185
97,yin,133
875,prostacyclin,245
173,emery,80
901,north america,57
298,eavesdropper,84
734,harvester,46
784,yorkedness,117
337,latte,181
345,xbox,220
906,hornet,46
873,uzbekistan,169
317,underpass,213
1000,kimberly,187
946,ostrich,200
149,defense,91
212,organising,34
180,semicircle,66
340,mailing,176
569,zebrafish,183
466,jute,22
971,lube,129
636,producer,111
337,xylophone,105
109,signatory,179
703,breakfast,108
919,grease,156
906,roadshow,161
152,flask,118
127,lube,82
504,outset,115
376,transom,103
649,hand,23
958,refrigerator,203
622,pillowcase,225
551,lookout,212
660,fat,182
721,outsize,159
971,kendo,241
140,admire,168
556,idol,85
444,thirst,101
380,windmill,42
885,millimeter,185
336,petroleum,110
324,german,75
759,killie,118
420,independence,128
355,economics,101
494,yorkedness,58
623,hawk,84
231,guacamole,60
281,northwest,88
885,hybridisation,158
857,soda,211
730,urinal,124
152,cumin,137
871,plain,55
586,good-bye,191
954,spectrum,68
204,flood,208
904,petroleum,129
693,impostor,48
74,harm,162
24,afterlife,220
996,hurry,150
160,gateway,77
633,jailhouse,181
267,stab,177
400,ravelin,64
760,mailing,154
993,tune-up,110
840,guacamole,229
152,quantum,148
511,north america,58
89,xbox,166
867,factotum,213
705,quidditch,167
972,xylophone,140
214,zealot,173
645,workmanship,177
749,hit,37
963,kern,152
178,yang,104
126,workforce,239
578,roadshow,78
135,warming,231
296,flask,71
234,xylophone,179
738,vulnerability,76
750,git,182
909,feeding,175
538,lookout,222
619,tram,240
641,admire,69
464,lunch,186
518,kiosk,56
137,plain,136
1000,llama,158
419,quartz,113
695,lube,21
609,harvester,144
332,prostacyclin,39
342,independence,228
860,ultimatum,184
438,yin,241
142,authorisation,241
377,rooster,128
8,but,193
800,breakfast,217
237,improvement,183
366,urination,88
441,citral,71
719,diagram,88
818,xylophone,137
11,tune-up,150
673,quarto,75
468,yin,190
591,independence,134
51,reference,121
232,jingle,47
6,refrigerator,136
482,ketchup,108
973,xbox,216
806,rooster,130
632,fat,229
966,wrapper,219
66,question,52
453,fat,147
568,economics,101
106,vulnerability,91
890,backbone,113
564,harvester,140
481,urination,76
726,neologism,192
351,whereabouts,108
404,kitsch,69
353,millimeter,215
836,oppression,203
992,mistake,41
606,numeracy,23
763,refrigerator,61
988,railroad,103
941,essence,76
18,underwire,44
829,pan,150
774,hacksaw,57
641,symphony,113
192,hit,171
753,relabelling,176
723,jingle,238
378,job,240
306,xylophone,177
440,interior,214
859,whereabouts,63
537,oppression,67
327,versaille,129
545,zebrafish,125
423,authorisation,205
392,mistake,142
120,xylophone,140
573,planet,114
7,north america,63
534,oppression,226
646,step-grandfather,118
333,producer,48
37,uzbekistan,246
716,connectedness,37
344,signatory,84
457,radar,34
415,zebrafish,88
242,underwire,180
537,reporter,99
66,flood,139
575,gateway,84
410,outset,201
679,pillowcase,38
552,jingle,183
574,xbox,115
947,neologism,174
4,independence,195
51,kindergarten,81
756,vomiting,161
477,littleneck,136
576,zoologist,30
461,graft,198
640,gateway,174
322,kimberly,139
228,hacksaw,199
798,kick,60
845,textbook,89
539,fertilizer,223
584,aspic,215
582,gateway,186
514,nonbondad,209
278,jingle,105
460,aspic,79
869,protagonist,85
192,zipline,39
958,zipline,232
841,visual,206
381,annexation,161
383,thumbnail,201
306,quartz,93
208,zipline,222
397,hybridisation,48
424,job,131
211,worry,195
873,financing,150
7,inspector,191
923,memo,103
489,kendo,160
869,symphony,220
890,aspic,235
921,lookout,219
949,taxis,247
755,git,164
584,infusion,86
202,festivity,156
784,mailing,28
293,workmanship,176
176,quest,204
199,lyre,21
290,misadventure,126
948,volume,225
723,knickers,168
761,zookeeper,157
251,outsize,63
398,income,104
642,guitar,229
87,windmill,137
220,imagery,214
374,xylophone,169
245,good-bye,233
875,workpaper,176
909,wolf,230
172,yin,62
77,kido,196
756,hornet,180
232,kitsch,25
871,restoration,129
354,zucchini,242
812,granny,85
900,independence,237
553,vista,229
101,nectarine,56
730,maker,81
890,jingle,158
11,zipline,156
854,zebra,156
216,greatness,95
562,grinder,34
827,supernatural,210
382,quidditch,53
566,ischemia,236
453,dietician,56
460,yoke,22
805,ultimatum,120
724,memo,97
468,granny,135
942,extract,98
907,underwire,215
859,registry,222
255,fresco,188
16,radar,218
50,thumbnail,36
171,nerve,235
782,gall-bladder,73
876,defense,198
98,harm,204
813,mistake,79
314,mistake,233
466,imagery,229
722,pass,171
681,tallith,63
163,yolk,198
587,ostrich,238
861,xylophone,211
545,lube,131
523,volume,172
183,feeding,140
897,kindergarten,159
51,pillowcase,75
409,xylophone,86
518,epee,24
841,emails,233
649,genius,134
309,hope,106
81,guitar,34
59,zoologist,155
732,granny,21
874,kendo,155
169,symphony,79
609,yorkedness,201
987,freeze,236
518,xbox,233
590,traveler,91
12,kindness,80
504,lookout,176
338,quest,244
641,semantics,213
459,taxis,132
659,rooster,115
232,idol,107
2,knickers,112
711,fabric,88
932,kindergarten,100
767,graft,161
641,cumin,89
377,ketchup,84
27,xbox,89
944,tambour,82
943,father-in-law,112
545,romaine,108
986,xbox,176
988,likelihood,48
653,x-ray,64
328,fight,28
881,utensil,32
890,guitar,138
699,north america,246
70,admire,62
88,interior,42
676,kitten,187
273,petroleum,66
68,organising,58
624,xbox,202
857,financing,20
185,interior,144
250,zebrafish,123
738,zebrafish,47
724,whereabouts,195
114,xylophone,94
560,nerve,85
453,xylophone,244
35,normalisation,248
773,inspector,86
320,quest,56
138,inequality,182
279,father-in-law,222
227,zealot,167
578,underpass,29
10,vomiting,55
810,jimmy,158
364,guacamole,115
581,meringue,231
190,ketchup,37
155,dickey,57
985,rep,240
364,german,202
101,x-ray,151
19,xbox,53
289,dickey,56
573,gateway,125
769,uzbekistan,67
442,guitar,110
478,mistake,207
667,x-ray,168
290,urine,223
498,uzbekistan,93
424,reference,211
236,overlapping,120
416,xylophone,143
89,utensil,78
840,littleneck,61
186,defense,132
315,quidditch,160
786,wrapper,54
950,afterlife,27
694,producer,34
917,kenneth,243
444,jimmy,62
970,vulnerability,48
151,tram,85
766,relabelling,168
24,traveler,109
134,zealot,70
782,plain,187
414,lunch,33
351,jimmy,99
241,honeydew,58
900,quarto,124
310,urination,44
57,hit,27
428,zebrafish,145
145,yin,220
159,windmill,204
382,defense,215
551,transom,86
598,greatness,23
608,responsibility,49
782,kenneth,150
220,quartz,211
723,jailhouse,229
682,inequality,110
452,step-grandfather,97
770,proceeding,101
305,xylophone,188
430,xbox,65
550,worry,28
491,defense,243
808,zither,56
789,windmill,62
222,father-in-law,241
470,skydiver,64
937,grimness,42
462,yorkedness,174
779,uzbekistan,114
12,llama,33
251,quartz,28
675,blogosphere,113
344,jam,29
637,interior,109
9,membrane,44
884,membrane,136
587,financing,201
915,hand,132
186,fat,185
40,aquarist,176
437,quartz,40
317,education,89
142,xylophone,193
650,relationship,143
808,necessity,61
396,update,178
487,quiz,112
849,harm,24
915,hawk,199
833,thirst,225
996,oppression,207
670,wrapper,76
486,nerve,173
196,granny,167
807,education,136
689,yang,101
124,roadshow,176
461,underwire,87
911,xbox,169
787,impostor,244
891,left,97
750,fresco,153
109,evening-wear,174
4,emails,227
509,brat,165
502,versaille,140
978,jug,177
141,signatory,168
401,ketchup,153
878,stab,216
959,pan,121
335,quest,59
273,jingle,240
167,kibbutznik,214
819,evening-wear,217
913,reference,49
573,kenneth,206
553,ravelin,122
367,poncho,76
205,guitar,181
62,crackpot,206
388,jug,198
196,xbox,200
106,grease,185
483,discomfiture,205
738,x-ray,112
450,zoologist,243
890,financing,33
606,tessellation,79
90,jason,237
577,oyster,86
644,ravelin,105
247,query,80
957,jug,111
235,brat,114
426,idol,89
278,aquarist,82
676,mistake,52
240,lust,226
212,lust,152
244,likelihood,195
342,jam,146
984,radar,109
442,tambour,81
18,overlapping,243
334,inequality,42
963,thirst,113
125,emery,76
560,financing,178
522,xbox,118
955,hornet,77
229,jingle,81
702,rangoon,218
204,tune-up,50
32,membrane,179
523,hype,22
901,zucchini,218
412,zookeeper,56
41,kendo,219
455,emptiness,38
701,latte,183
715,tremor,192
657,xylophone,169
890,dietician,224
31,xylophone,111
608,crackpot,121
606,kimberly,52
60,kindergarten,210
772,admire,97
486,kitsch,163
466,incitement,243
839,nonbondad,155
852,defense,202
795,eavesdropper,133
726,raffle,121
217,symphony,97
951,uzbekistan,187
345,dietician,125
529,pan,224
812,relabelling,22
174,citral,32
640,normalisation,201
932,grinder,218
457,reinscription,220
258,incitement,203
856,eavesdropper,146
568,goodie,196
280,epee,92
906,factotum,129
707,quiz,189
525,emails,144
160,yoke,242
464,freeze,30
424,left,193
124,thirst,130
732,formatting,184
580,query,57
264,independence,145
333,improvement,96
987,x-ray,32
895,annexation,169
556,jailhouse,87
609,quartz,143
950,hype,168
584,signatory,42
292,admire,58
632,kick,59
485,zero,28
137,hybridisation,217
593,traveler,87
363,textbook,243
169,producer,45
33,genius,133
554,necessity,133
162,radar,163
402,memo,115
995,skydiver,128
353,xylophone,187
141,kibbutznik,25
233,fresco,198
517,job,55
870,fat,122
174,versaille,113
7,meringue,21
664,german,246
954,membrane,91
900,grimness,133
595,lunch,28
310,normalisation,228
581,hand,76
1,hawk,170
518,petroleum,81
262,granny,69
319,symphony,158
236,wrapper,44
578,jimmy,196
873,producer,81
82,improvement,52
767,jam,31
549,oppression,159
927,imagery,186
197,guitar,187
305,guitar,209
210,greatness,36
113,imagery,51
497,aspic,146
324,proliferation,44
952,grandparent,131
520,warming,236
350,kendo,187
47,poncho,24
135,plain,54
636,nonbondad,186
14,reinscription,185
571,millimeter,190
81,improvement,26
413,pillowcase,133
848,blogosphere,215
889,congratulation,52
742,romaine,217
108,gateway,177
526,maker,64
57,yoke,26
358,xylophone,219
353,admire,40
287,impostor,157
220,nerve,210
610,outset,118
502,zither,43
764,quartz,132
962,numeracy,93
762,semicircle,48
481,vista,38
517,ostrich,234
172,memo,54
695,versaille,105
973,sandbar,143
36,admire,81
10,jingle,27
402,dickey,138
418,yoke,41
256,kido,43
581,wrapper,62
666,nerve,227
391,emptiness,114
91,romaine,149
413,taxis,142
72,signatory,177
262,zealot,194
675,worry,170
370,tremor,231
30,yin,212
670,wrapper,181
243,goodie,177
206,underpass,34
466,uzbekistan,169
497,quantum,60
859,zither,24
129,uzbekistan,110
63,little,108
407,normalisation,202
802,zebrafish,157
746,update,228
332,prostacyclin,219
625,zither,235
723,relationship,230
148,fabric,73
585,jug,47
910,cumin,185
756,breakfast,174
653,tallith,40
152,wolf,83
640,workpaper,165
151,worry,181
783,hope,152
185,plain,224
703,fertilizer,199
494,traveler,124
269,nerve,138
651,normalisation,151
289,authorisation,29
319,flood,39
367,mailing,58
282,feeding,218
182,connectedness,136
929,xbox,196
317,breakfast,194
192,worry,235
518,honeydew,220
893,synch,180
357,tallith,247
882,zoologist,136
663,zipline,33
873,jimmy,148
893,traveler,94
455,hybridisation,27
112,knickers,70
435,synch,131
988,imagery,144
429,hawk,215
15,workmanship,49
721,festivity,105
216,grinder,135
612,reinscription,214
914,vermicelli,86
435,quest,111
336,stab,99
472,annexation,83
248,grandparent,183
326,zoologist,108
603,caucasian,175
794,zither,196
192,restoration,84
938,jingle,46
174,tessellation,116
15,blogosphere,71
808,gall-bladder,193
564,thumbnail,127
560,grandparent,113
470,inequality,234
903,skydiver,195
635,pass,196
856,jam,231
589,deterioration,95
146,discomfiture,117
198,feeding,52
932,plain,236
492,ostrich,220
857,inspector,169
60,versaille,200
876,ketchup,24
391,query,161
58,zoologist,129
609,horseshoe,232
604,earring,101
655,jingle,89
508,audiotape,73
662,tradition,216
772,hybridisation,123
65,tallith,133
900,junket,47
449,little,184
899,tradition,245
284,connectedness,170
874,zebrafish,163
328,appellation,134
822,worry,125
198,afterlife,146
269,audiotape,123
881,opinon,140
781,zebrafish,105
382,xbox,95
257,opportunist,219
732,spectrum,103
622,father-in-law,178
523,factotum,38
799,gall-bladder,229
862,fresco,53
270,factotum,34
346,urination,201
221,restoration,248
359,hope,57
966,numeracy,140
419,rep,245
600,interior,126
4,dickey,81
491,aquarist,248
652,junket,107
528,workmanship,231
716,harm,117
163,traveler,178
772,underpass,197
99,xylophone,233
182,responsibility,177
46,git,243
808,wrapper,133
351,synch,111
40,diagram,163
826,quest,25
296,vomiting,61
300,meringue,98
377,signatory,59
325,nectarine,181
337,xbox,197
911,underwire,40
423,x-ray,87
486,planet,204
347,harm,196
87,independence,229
497,fat,126
667,fat,189
100,fabric,228
258,caucasian,38
852,turmoil,156
410,xylophone,230
610,backbone,198
824,symphony,176
193,proliferation,108
740,tallith,92
868,german,143
382,appellation,38
492,vermicelli,171
484,hurry,128
673,semantics,220
244,wolf,202
662,soda,155
260,synch,133
295,lookout,165
862,incircle,181
579,rep,61
624,organising,185
372,relabelling,121
93,infusion,36
83,roadshow,164
455,hype,237
910,jimmy,189
439,uzbekistan,205
740,jug,208
328,thumbnail,29
134,nerve,26
665,proceeding,184
45,emery,137
265,lyre,151
632,likelihood,158
483,zero,93
748,yolk,152
177,zucchini,155
276,workpaper,84
491,kick,34
904,fresco,199
599,quantum,198
55,misadventure,158
495,quidditch,98
231,junket,102
168,impostor,123
113,zipline,161
807,jam,194
832,question,225
380,north america,125
440,vista,46
928,llama,112
576,git,149
824,producer,139
618,poncho,246
945,zipline,149
912,kiosk,150
876,underpass,133
134,x-ray,201
905,hope,176
796,poncho,210
781,mistake,48
891,left,28
86,ultimatum,200
293,misadventure,53
891,job,201
966,vista,137
270,congratulation,62
527,stab,144
275,emery,156
175,kindergarten,39
400,benedict,222
722,economics,228
701,lunch,48
36,little,245
419,kitsch,107
636,incarceration,63
750,extract,191
99,grandparent,208
741,gazelle,170
268,refrigerator,83
446,xylophone,141
996,quantum,244
164,reinscription,193
80,xylophone,168
75,breakfast,155
995,nonbondad,172
72,vista,42
71,aspic,46
379,likelihood,145
785,executive,73
86,incarceration,247
311,breakfast,53
988,discomfiture,105
203,ultimatum,208
613,flood,243
854,query,98
214,yin,130
743,gall-bladder,119
211,zebrafish,227
172,semicircle,29
695,meringue,86
102,extract,54
800,kern,47
487,planet,193
173,relaxation,151
940,vomiting,71
241,xylophone,248
164,improvement,108
335,yorkedness,171
776,urine,119
181,zero,120
467,jug,169
587,yang,103
2,freeze,81
987,junket,210
787,harm,232
416,fat,175
111,annexation,109
17,llama,215
521,jailhouse,31
956,hawk,35
150,urine,108
821,horseshoe,68
548,plain,146
662,step-grandfather,42
109,urination,244
870,jingle,29
651,deterioration,247
109,zebrafish,83
211,education,157
635,jug,174
812,git,130
822,cumin,180
110,ravelin,36
90,good-bye,206
710,relabelling,164
400,memo,42
78,grease,34
642,transom,166
606,vista,206
946,kenneth,152
712,interior,183
208,jingle,66
373,dickey,33
595,organising,179
371,mistake,168
668,knickers,116
920,admire,210
688,warming,60
101,income,222
356,incarceration,119
981,zookeeper,199
561,nonbondad,122
77,normalisation,93
423,epee,70
843,petroleum,204
195,veteran,145
689,zipline,248
306,genius,228
898,traveler,25
53,zucchini,149
49,membrane,159
198,authorisation,33
190,plain,58
951,flood,38
402,factotum,83
639,neologism,165
623,emery,210
78,hello,231
587,uzbekistan,86
653,semantics,33
323,volume,239
344,benedict,139
778,outsize,172
253,ketchup,200
313,eavesdropper,134
517,flask,214
414,zealot,181
96,reference,123
167,proceeding,133
234,audiotape,109
917,thirst,182
458,hello,103
980,gnu,248
103,turmoil,21
95,gateway,61
83,urine,141
301,millimeter,40
362,zucchini,182
241,earring,79
305,eavesdropper,157
635,admire,155
897,north america,95
361,opportunist,209
755,kibbutznik,138
307,membrane,115
234,hand,82
312,outsize,28
726,maker,101
299,prostacyclin,54
917,hurry,130
602,jute,160
714,hawk,214
418,proliferation,240
672,interior,102
734,tessellation,68
861,dickey,132
288,pillowcase,92
529,appellation,215
780,quest,171
830,kiosk,163
561,authorisation,49
71,kitsch,61
504,jingle,148
835,plain,131
789,genius,195
624,kimberly,181
107,zookeeper,164
578,yoke,178
506,harvester,229
731,petroleum,83
322,granny,242
834,zucchini,61
959,gateway,170
262,guitar,67
500,incitement,50
714,vomiting,221
2,uzbekistan,67
849,fabric,170
80,roadshow,163
416,xylophone,182
993,honeydew,154
408,tessellation,70
547,uzbekistan,54
82,numeracy,77
436,guacamole,103
923,authorisation,105
165,uzbekistan,238
392,poncho,47
441,planet,185
880,kitsch,142
684,appellation,219
863,normalisation,77
117,zoologist,49
535,aspic,234
142,audiotape,187
662,hello,67
489,plain,31
292,zookeeper,30
162,signatory,188
731,father-in-law,102
921,harvester,75
719,northwest,216
470,transom,174
558,greatness,122
309,supernatural,57
607,x-ray,61
354,ostrich,212
740,hawk,201
131,thirst,89
