user_id,page_visited,time_spent
7,maker,47
4,maker,223
98,vinyl,179
51,quality,107
53,ink,158
73,maker,210
47,paramedic,97
29,paramedic,94
97,quaffle,214
94,quaffle,197
63,auditor,116
38,doubt,131
36,offence,61
30,vegetable,218
62,maker,185
36,lining,44
67,quality,31
28,quaffle,76
41,jar,142
27,vegetable,113
38,paramedic,88
62,offence,122
19,queue,142
55,quality,89
5,doubt,83
74,feedback,225
3,vegetable,169
57,van,167
25,snob,124
96,quality,117
96,quaffle,44
78,feedback,225
14,ink,41
81,quality,125
70,offence,176
21,van,108
78,defendant,119
25,bud,89
47,vinyl,204
59,snob,42
20,defendant,189
24,feedback,139
74,vegetable,148
18,van,85
29,vinyl,134
56,ink,217
28,jar,95
48,snob,143
37,feedback,214
39,snob,56
87,defendant,195
8,ink,183
73,queue,221
81,ink,189
61,vegetable,148
8,jar,221
82,jar,85
59,defendant,53
16,vinyl,186
67,auditor,232
99,paramedic,198
28,lining,206
60,doubt,192
12,doubt,56
30,lining,172
23,defendant,82
86,offence,31
75,jar,221
15,quaffle,221
85,quality,26
58,ink,209
95,snob,20
63,auditor,170
39,van,117
61,ink,205
25,snob,62
69,auditor,29
25,queue,205
55,linguist,119
1,feedback,98
75,jar,186
32,ink,117
13,feedback,59
53,auditor,96
25,maker,229
15,defendant,220
100,bud,30
43,auditor,135
21,maker,83
43,vinyl,128
12,feedback,53
89,queue,97
46,van,152
26,quaffle,180
43,doubt,22
24,snob,86
9,bud,61
61,vinyl,38
15,vegetable,80
3,feedback,197
91,queue,202
66,vinyl,167
58,defendant,86
83,vinyl,145
96,queue,58
93,linguist,71
82,ink,129
4,auditor,174
90,quality,70
40,jar,78
3,doubt,21
56,quaffle,182
8,bud,65
52,auditor,49
99,ink,160
41,defendant,119
55,linguist,176
18,snob,117
52,doubt,78
83,xbox,158
92,paramedic,177
26,paramedic,159
80,bud,212
58,van,159
23,maker,179
96,jar,130
37,quality,62
43,doubt,102
59,snob,27
10,defendant,73
32,ink,132
53,bud,172
18,vegetable,133
59,maker,231
41,paramedic,39
83,paramedic,25
94,bud,74
66,defendant,94
45,doubt,30
23,quaffle,21
4,vinyl,183
37,ink,134
84,auditor,137
92,lining,189
91,defendant,47
32,feedback,231
16,xbox,34
72,vinyl,179
29,vinyl,154
35,maker,230
79,jar,102
98,quality,229
24,paramedic,47
86,vegetable,46
48,ink,81
10,snob,51
26,snob,137
16,quaffle,164
90,snob,64
27,doubt,172
54,maker,30
35,vegetable,119
94,van,103
25,quality,200
10,queue,218
77,defendant,215
64,auditor,103
37,van,44
96,feedback,140
70,queue,47
30,offence,91
48,bud,35
24,snob,70
84,feedback,134
58,quaffle,40
1,offence,138
67,quality,113
57,quality,205
43,queue,244
74,auditor,126
32,jar,196
28,offence,102
59,quaffle,125
98,van,190
3,quaffle,32
78,snob,171
31,feedback,202
35,quaffle,189
42,ink,152
26,bud,121
67,bud,39
56,paramedic,158
79,ink,28
74,xbox,169
41,vinyl,161
2,linguist,223
63,bud,75
18,vinyl,163
25,auditor,203
86,xbox,162
72,auditor,83
8,jar,190
34,offence,122
83,vinyl,27
4,offence,75
6,bud,208
38,feedback,185
11,doubt,118
47,lining,47
54,jar,170
59,doubt,228
74,ink,45
74,jar,237
80,vegetable,172
16,defendant,32
9,quality,36
85,linguist,112
50,paramedic,33
20,maker,244
99,auditor,35
41,feedback,221
15,quality,135
70,defendant,235
86,ink,102
44,vegetable,66
60,jar,196
33,feedback,162
9,lining,24
12,xbox,107
95,snob,72
97,jar,83
6,doubt,123
71,paramedic,103
57,offence,98
86,snob,189
67,jar,135
80,vegetable,198
31,bud,192
60,lining,207
23,auditor,44
54,vinyl,166
21,offence,228
60,vegetable,245
9,snob,109
12,defendant,102
76,bud,120
39,vinyl,40
81,lining,79
27,quality,194
51,jar,74
37,offence,131
61,feedback,242
44,offence,147
68,bud,129
79,defendant,170
16,maker,125
62,ink,221
55,lining,39
45,doubt,103
88,maker,122
67,doubt,244
57,quaffle,187
72,queue,120
92,auditor,216
50,lining,103
29,quaffle,119
91,auditor,100
78,auditor,42
13,vinyl,198
45,xbox,36
5,lining,103
61,vinyl,112
60,ink,211
77,feedback,73
76,offence,105
63,xbox,158
87,snob,40
54,jar,56
50,jar,84
35,bud,190
48,feedback,134
27,queue,51
72,defendant,69
39,linguist,187
61,paramedic,195
18,feedback,139
76,defendant,162
95,auditor,188
24,jar,157
27,quality,21
69,quality,101
38,vinyl,66
86,paramedic,76
15,maker,187
51,lining,121
31,feedback,134
47,snob,111
34,snob,185
86,maker,210
85,vinyl,99
54,snob,178
60,quaffle,166
92,offence,199
32,quality,188
38,linguist,127
60,lining,196
73,defendant,246
17,paramedic,160
28,quality,135
83,jar,247
36,vegetable,121
98,auditor,115
90,bud,131
29,lining,71
49,xbox,122
74,doubt,95
47,quality,177
94,feedback,198
23,quality,57
56,maker,114
73,vegetable,147
35,van,135
86,quaffle,37
2,feedback,109
38,queue,112
65,auditor,49
51,defendant,141
54,defendant,87
98,lining,210
62,linguist,36
36,vinyl,84
48,auditor,76
100,maker,97
30,defendant,208
10,maker,195
15,bud,89
22,vegetable,109
30,feedback,60
36,xbox,95
67,van,170
41,van,101
66,jar,48
72,vinyl,78
87,doubt,21
84,defendant,125
39,doubt,236
75,vegetable,67
24,quaffle,59
77,linguist,39
92,paramedic,96
60,lining,205
58,jar,40
80,doubt,125
89,maker,127
61,quaffle,81
74,jar,246
21,snob,156
92,quality,182
93,bud,135
3,snob,37
68,paramedic,46
28,maker,229
29,maker,205
51,feedback,195
10,maker,45
11,linguist,107
79,paramedic,150
93,feedback,140
84,bud,133
67,defendant,28
69,queue,20
84,quaffle,179
99,quality,232
23,maker,30
98,snob,227
39,vegetable,218
38,vegetable,73
33,quaffle,146
98,auditor,141
88,van,210
100,lining,172
63,jar,105
57,queue,145
98,doubt,48
15,feedback,121
97,quaffle,81
61,bud,69
43,queue,126
37,vegetable,71
84,quaffle,51
70,paramedic,130
27,queue,150
6,auditor,107
81,jar,154
71,snob,116
66,van,100
100,xbox,226
43,maker,48
90,snob,189
34,quaffle,182
10,doubt,68
57,doubt,99
35,vegetable,118
59,bud,52
32,linguist,184
98,feedback,192
44,doubt,215
93,maker,171
5,auditor,109
98,ink,248
2,doubt,238
56,queue,37
64,van,200
54,paramedic,189
13,doubt,75
33,doubt,123
46,auditor,73
76,bud,202
27,xbox,151
64,auditor,110
75,maker,76
25,queue,210
70,offence,62
59,ink,216
100,van,220
12,van,109
16,ink,227
84,quality,174
2,auditor,55
91,maker,145
74,lining,128
53,bud,206
52,jar,150
98,vinyl,206
54,xbox,114
94,vegetable,70
79,offence,240
42,jar,242
47,doubt,145
60,jar,150
49,lining,72
62,paramedic,73
31,lining,135
47,linguist,224
72,vegetable,107
52,feedback,158
88,van,147
20,lining,122
62,queue,246
27,xbox,56
14,offence,109
34,vinyl,161
75,queue,222
36,feedback,103
24,van,155
78,van,134
73,snob,34
86,maker,138
54,quality,205
79,vinyl,183
9,queue,188
50,quaffle,198
7,jar,102
3,van,55
4,maker,124
19,ink,231
11,queue,113
18,ink,210
89,quaffle,75
6,ink,246
40,quality,132
12,defendant,53
39,feedback,199
24,doubt,237
56,queue,199
93,lining,81
77,vinyl,48
76,lining,34
77,vegetable,238
98,offence,245
22,paramedic,229
56,lining,60
30,xbox,29
8,vinyl,123
43,feedback,47
51,maker,132
37,jar,92
70,linguist,21
5,vinyl,211
70,feedback,88
57,queue,61
10,auditor,181
32,maker,94
2,quality,195
64,vinyl,21
87,bud,80
35,vinyl,80
11,xbox,232
97,jar,186
27,auditor,184
18,defendant,186
73,van,230
86,quality,86
13,defendant,236
38,paramedic,79
58,quality,197
61,doubt,68
20,bud,164
10,defendant,193
25,vinyl,67
30,lining,208
53,queue,65
16,maker,186
51,linguist,78
95,auditor,137
32,quaffle,109
16,doubt,21
17,jar,203
38,offence,59
10,van,95
71,vinyl,32
55,offence,37
98,xbox,28
67,jar,181
8,quaffle,211
41,vegetable,78
100,ink,169
13,vinyl,243
33,lining,234
97,queue,106
21,feedback,58
78,quality,221
54,lining,234
50,ink,238
98,linguist,174
93,vegetable,107
10,quality,177
2,maker,173
25,doubt,109
64,quality,84
73,bud,205
49,offence,216
21,ink,192
80,queue,103
45,bud,67
22,feedback,87
88,ink,111
47,xbox,226
78,van,69
83,linguist,41
73,vegetable,35
30,quality,57
48,defendant,240
80,linguist,70
11,linguist,41
100,paramedic,198
62,doubt,236
63,doubt,32
47,ink,66
68,feedback,71
70,ink,136
95,vinyl,38
40,jar,152
20,doubt,87
87,linguist,192
74,ink,160
14,vinyl,84
85,jar,99
2,defendant,185
18,jar,24
53,xbox,104
16,jar,224
75,doubt,168
99,van,209
13,quality,164
79,lining,21
65,quaffle,239
11,doubt,29
73,xbox,95
40,xbox,134
34,maker,164
37,feedback,116
67,paramedic,102
78,ink,244
56,paramedic,39
10,jar,132
3,queue,102
42,feedback,98
64,offence,101
36,defendant,233
36,queue,68
76,xbox,66
75,queue,37
46,defendant,73
69,defendant,78
29,linguist,248
68,linguist,168
60,vinyl,90
35,snob,221
9,bud,131
56,vegetable,33
96,snob,105
39,vinyl,209
100,quality,192
84,snob,53
54,lining,76
16,queue,92
4,feedback,82
97,offence,35
27,snob,201
57,auditor,226
88,xbox,53
86,vegetable,229
54,auditor,98
44,paramedic,153
86,defendant,20
44,lining,118
35,offence,155
28,ink,28
71,maker,239
39,quality,193
77,ink,52
12,quaffle,205
66,xbox,44
16,vegetable,63
85,doubt,203
11,xbox,26
57,paramedic,74
43,queue,246
61,quaffle,205
33,xbox,39
81,paramedic,157
22,van,185
29,bud,102
78,ink,217
58,paramedic,154
65,bud,247
86,queue,207
79,queue,78
32,lining,167
24,linguist,60
84,lining,228
21,quality,88
26,jar,56
96,vinyl,189
31,maker,185
9,doubt,28
100,van,232
21,xbox,146
11,lining,48
81,quality,226
97,offence,94
11,vinyl,73
48,van,78
58,snob,89
36,jar,21
75,paramedic,231
61,queue,97
69,feedback,190
4,quaffle,172
67,quality,53
43,offence,192
26,offence,187
62,van,171
47,maker,40
11,feedback,163
59,xbox,242
14,vinyl,188
29,quaffle,70
38,doubt,29
86,maker,163
81,van,93
36,jar,40
35,quaffle,68
19,jar,49
92,jar,197
59,paramedic,164
81,vinyl,27
11,queue,20
94,xbox,244
81,ink,178
99,doubt,24
67,defendant,28
6,maker,204
50,linguist,81
45,vegetable,140
18,vegetable,77
18,doubt,118
87,quaffle,48
7,linguist,112
76,defendant,26
66,van,211
1,doubt,214
90,quaffle,102
57,queue,114
55,vinyl,203
31,feedback,153
38,van,206
94,auditor,197
43,bud,217
91,lining,180
43,quaffle,24
95,paramedic,84
58,bud,173
89,quaffle,135
39,maker,240
53,lining,23
27,paramedic,117
68,quality,93
77,bud,200
93,vegetable,79
10,lining,125
2,quaffle,227
25,quality,205
8,linguist,86
24,vinyl,65
85,linguist,216
61,xbox,91
77,quality,46
23,maker,226
71,defendant,169
44,doubt,69
54,quality,54
15,jar,234
19,van,147
16,defendant,51
6,queue,201
33,quality,78
32,xbox,179
56,defendant,101
71,auditor,173
97,defendant,83
47,quaffle,43
25,bud,112
7,quality,106
52,jar,203
50,xbox,243
42,doubt,39
46,xbox,220
90,quaffle,162
9,ink,78
65,jar,221
86,snob,115
35,linguist,159
96,lining,202
55,doubt,54
44,vinyl,222
94,paramedic,188
36,defendant,78
83,quality,33
96,bud,174
45,feedback,112
60,doubt,181
33,van,176
8,bud,90
48,linguist,193
20,defendant,169
69,paramedic,121
71,offence,54
38,quaffle,183
54,jar,107
50,feedback,22
98,lining,68
13,snob,66
55,vinyl,171
59,vegetable,238
73,quality,50
3,defendant,155
85,offence,211
59,linguist,215
71,xbox,28
88,maker,220
35,maker,181
88,ink,38
45,snob,62
7,ink,218
46,doubt,158
96,jar,152
78,lining,247
12,offence,62
54,lining,135
19,jar,156
81,lining,23
27,quaffle,91
93,snob,66
14,ink,31
93,jar,194
33,snob,24
13,ink,23
85,auditor,141
35,offence,194
31,quality,152
34,queue,37
45,defendant,192
50,paramedic,20
87,feedback,50
80,feedback,162
97,queue,135
41,jar,86
73,ink,85
60,bud,152
55,quality,111
94,quality,196
3,van,180
23,offence,170
19,linguist,103
20,feedback,37
39,feedback,155
69,vegetable,98
6,lining,244
57,van,248
85,linguist,33
98,paramedic,161
48,xbox,27
56,auditor,145
57,bud,216
55,vinyl,170
6,maker,78
83,quality,161
71,bud,32
33,lining,238
63,vinyl,150
93,doubt,222
78,defendant,176
59,vinyl,187
6,quality,81
72,paramedic,91
39,vegetable,115
60,maker,232
21,ink,46
27,bud,223
30,auditor,111
62,snob,59
58,jar,219
44,jar,67
9,ink,172
23,quaffle,84
77,quaffle,103
94,vegetable,235
22,xbox,149
98,linguist,113
7,quaffle,87
99,lining,57
64,doubt,167
5,paramedic,132
99,jar,126
69,snob,35
89,linguist,189
72,feedback,72
32,snob,85
64,snob,126
12,linguist,75
88,paramedic,237
24,vinyl,31
10,vegetable,213
68,auditor,179
84,vegetable,107
2,quaffle,57
33,snob,158
9,vegetable,177
58,doubt,34
4,doubt,165
6,feedback,67
58,queue,129
9,bud,118
85,van,247
44,paramedic,138
94,auditor,64
95,snob,29
90,queue,148
75,van,56
2,defendant,170
57,vegetable,58
89,van,142
74,vinyl,126
8,feedback,162
84,snob,186
41,doubt,214
70,paramedic,177
60,van,125
42,snob,193
65,maker,188
91,xbox,78
28,lining,94
63,offence,226
27,doubt,241
77,paramedic,81
75,van,170
15,maker,112
46,maker,136
33,paramedic,110
70,ink,145
100,defendant,152
56,bud,70
28,maker,238
98,maker,86
58,offence,171
73,auditor,227
22,paramedic,187
47,quaffle,217
93,paramedic,33
93,linguist,219
79,ink,161
65,quality,226
50,maker,242
1,doubt,175
84,ink,184
50,quality,73
33,vinyl,171
10,feedback,139
22,vegetable,88
21,snob,235
94,maker,34
7,jar,219
1,vegetable,159
100,linguist,122
51,vegetable,112
26,quality,183
69,quality,75
66,linguist,192
68,quaffle,62
51,queue,154
99,quality,58
52,bud,25
97,xbox,41
62,xbox,229
16,doubt,197
7,lining,107
3,vinyl,242
43,linguist,218
36,bud,135
87,ink,196
70,doubt,43
21,jar,191
83,lining,162
57,offence,22
50,xbox,114
54,bud,201
63,queue,220
89,lining,143
30,lining,216
11,xbox,111
87,doubt,76
39,doubt,138
35,bud,218
30,jar,117
75,ink,175
29,vegetable,94
40,vegetable,118
10,offence,206
57,bud,209
48,jar,38
100,quality,102
46,queue,160
30,jar,79
95,auditor,185
83,quaffle,40
8,jar,49
72,defendant,48
96,jar,244
15,ink,150
88,defendant,25
2,van,34
61,xbox,119
37,snob,248
73,queue,200
94,xbox,87
26,auditor,237
63,xbox,197
16,feedback,57
2,paramedic,114
15,vinyl,224
42,van,68
22,linguist,104
51,lining,225
93,xbox,103
67,snob,168
68,defendant,242
94,xbox,86
64,bud,211
90,doubt,192
35,doubt,218
39,linguist,222
21,lining,64
76,paramedic,46
57,doubt,160
3,auditor,71
91,paramedic,20
67,vinyl,162
81,queue,125
32,van,229
38,queue,100
23,bud,20
26,queue,90
26,lining,123
77,doubt,104
86,doubt,58
96,bud,36
19,snob,179
7,vinyl,133
59,xbox,155
1,defendant,54
97,auditor,177
11,snob,185
21,maker,45
26,doubt,227
87,maker,61
76,quality,217
99,lining,229
36,vinyl,198
83,auditor,136
24,offence,119
42,feedback,200
48,maker,43
16,auditor,130
57,ink,187
2,bud,133
81,queue,184
2,queue,59
26,quality,106
9,feedback,47
32,lining,24
74,auditor,232
84,quaffle,88
30,ink,120
22,lining,232
55,feedback,32
36,defendant,207
12,vegetable,217
55,maker,149
13,offence,33
83,doubt,71
92,vinyl,136
46,quaffle,241
7,xbox,20
9,lining,205
93,feedback,82
20,auditor,230
96,quaffle,82
38,van,171
23,defendant,159
60,feedback,93
11,ink,236
47,quality,50
64,ink,213
24,jar,242
82,feedback,132
62,bud,114
73,paramedic,52
99,feedback,78
47,maker,214
80,linguist,165
71,jar,137
60,auditor,221
26,xbox,110
45,doubt,132
27,quality,144
96,offence,68
67,van,225
84,ink,149
99,linguist,146
75,linguist,167
53,feedback,90
1,snob,102
24,lining,224
77,maker,126
30,vinyl,113
50,ink,45
59,lining,63
57,jar,192
56,maker,222
90,snob,160
93,bud,120
8,paramedic,81
88,vegetable,181
93,bud,215
41,maker,111
82,paramedic,42
99,van,171
95,offence,21
54,offence,140
75,feedback,208
28,maker,84
29,queue,68
81,auditor,198
31,van,181
72,maker,204
72,feedback,200
70,ink,45
95,xbox,150
81,maker,92
85,feedback,138
10,doubt,75
52,feedback,20
98,quaffle,213
40,ink,136
90,quality,165
66,ink,227
73,vegetable,189
21,vegetable,243
50,queue,204
91,quality,59
44,snob,213
43,ink,95
4,ink,160
74,doubt,118
63,quality,136
55,quaffle,240
14,jar,245
44,quality,189
99,bud,81
20,linguist,117
31,defendant,199
17,maker,238
87,defendant,24
1,vegetable,33
69,vinyl,95
87,feedback,229
86,paramedic,79
29,feedback,91
87,maker,136
72,quaffle,198
78,bud,184
9,queue,162
67,lining,206
96,queue,22
93,lining,20
12,lining,186
52,xbox,228
72,auditor,186
95,snob,98
33,defendant,58
96,queue,170
61,doubt,45
95,van,32
97,paramedic,109
14,paramedic,82
76,van,28
27,quality,74
11,quaffle,73
42,jar,59
80,defendant,41
29,ink,197
82,auditor,231
60,offence,68
82,maker,81
91,queue,181
43,offence,31
7,maker,81
95,defendant,225
64,feedback,136
99,feedback,49
33,linguist,224
76,defendant,133
34,van,32
71,linguist,176
11,van,108
42,ink,139
76,auditor,143
65,snob,186
52,feedback,215
18,feedback,206
68,auditor,112
72,vegetable,216
32,xbox,240
36,paramedic,126
62,defendant,197
59,vegetable,220
11,queue,42
86,linguist,73
10,paramedic,94
28,quaffle,103
46,linguist,180
99,queue,223
79,defendant,55
43,maker,44
89,defendant,58
24,linguist,80
58,vinyl,176
52,quality,217
4,jar,31
11,linguist,155
45,snob,96
52,ink,129
32,van,191
94,bud,238
86,defendant,160
80,defendant,56
35,vinyl,188
91,van,98
100,offence,246
28,xbox,183
87,bud,236
47,vinyl,86
26,xbox,59
96,bud,182
58,paramedic,106
81,bud,37
65,lining,73
46,bud,213
32,paramedic,220
7,quaffle,226
97,doubt,151
44,van,127
98,xbox,163
36,queue,237
51,queue,96
81,vinyl,162
59,vinyl,81
22,vegetable,46
76,queue,51
37,ink,105
62,vegetable,230
80,snob,177
91,quaffle,116
47,feedback,38
33,snob,22
59,vinyl,205
74,paramedic,78
25,vinyl,42
67,doubt,230
33,bud,160
29,quality,85
31,vegetable,157
6,ink,27
92,paramedic,236
48,auditor,209
65,lining,231
24,feedback,172
31,vegetable,39
56,offence,152
57,snob,202
69,doubt,60
68,ink,156
76,bud,34
51,vinyl,35
66,vinyl,66
87,doubt,88
32,xbox,202
43,vegetable,103
15,defendant,196
79,jar,216
5,linguist,202
36,queue,145
12,bud,126
93,van,85
11,feedback,96
65,jar,192
64,vegetable,123
4,maker,128
34,doubt,208
13,vegetable,103
67,queue,97
19,defendant,149
25,vegetable,120
38,van,91
54,quaffle,199
76,ink,119
21,xbox,111
81,defendant,214
24,lining,107
65,auditor,207
86,bud,56
7,snob,182
48,bud,204
46,snob,243
69,vegetable,66
85,feedback,163
63,defendant,25
84,vinyl,196
57,auditor,225
58,paramedic,76
73,quaffle,216
58,vinyl,191
26,feedback,221
48,snob,117
8,offence,89
25,xbox,163
97,maker,181
21,queue,81
22,ink,67
52,lining,25
34,doubt,108
37,vegetable,164
95,bud,199
72,offence,173
52,linguist,124
63,offence,159
4,van,226
61,maker,43
33,lining,73
69,quaffle,78
26,doubt,210
12,feedback,244
27,snob,63
10,bud,71
68,vinyl,88
52,maker,167
22,xbox,67
9,auditor,168
28,paramedic,49
51,quaffle,100
39,feedback,138
50,feedback,147
34,auditor,132
54,linguist,107
46,bud,98
43,doubt,147
18,auditor,128
75,quaffle,42
100,van,44
72,offence,173
42,lining,108
77,jar,33
97,ink,45
1,jar,42
88,ink,198
40,linguist,37
82,van,31
51,doubt,170
43,vegetable,226
39,auditor,132
14,xbox,67
34,offence,219
54,vegetable,71
4,vegetable,207
40,lining,193
39,jar,246
18,snob,126
20,bud,198
95,linguist,114
11,xbox,187
32,vinyl,70
57,jar,74
23,offence,115
81,vegetable,89
27,ink,85
5,offence,206
35,offence,178
97,queue,98
74,vinyl,122
28,defendant,227
47,maker,228
70,auditor,167
46,vegetable,69
87,linguist,47
85,queue,74
48,van,194
39,snob,200
46,vegetable,217
83,defendant,28
31,van,64
6,vegetable,233
30,xbox,230
7,offence,178
15,paramedic,222
84,vinyl,140
98,lining,146
47,doubt,46
8,defendant,23
45,quality,167
96,maker,107
76,defendant,220
89,xbox,43
100,offence,96
68,xbox,105
79,maker,113
16,quaffle,158
83,van,38
36,bud,213
80,vegetable,149
52,defendant,56
64,bud,167
41,van,149
12,snob,201
17,vinyl,166
59,doubt,194
41,snob,110
81,vegetable,96
59,auditor,92
96,vegetable,30
33,doubt,223
67,defendant,124
15,ink,122
70,vegetable,38
62,defendant,148
85,vegetable,137
8,vinyl,173
23,quality,44
24,feedback,135
38,doubt,114
57,maker,32
24,defendant,153
4,doubt,91
75,defendant,138
23,paramedic,156
53,maker,158
16,queue,115
84,vegetable,136
33,jar,98
39,van,225
53,ink,134
74,vinyl,239
77,van,92
13,vegetable,96
55,doubt,75
43,vinyl,162
91,paramedic,225
59,linguist,42
1,doubt,165
35,maker,223
84,vegetable,28
99,feedback,159
8,ink,130
33,auditor,20
89,van,183
85,doubt,87
59,van,224
10,offence,120
53,van,37
45,snob,120
63,paramedic,96
52,van,135
85,defendant,200
75,feedback,144
74,defendant,227
62,ink,114
79,doubt,145
78,maker,162
12,feedback,113
52,vegetable,95
100,linguist,28
15,offence,144
25,offence,93
99,linguist,128
60,defendant,109
38,maker,107
51,ink,77
30,xbox,102
16,doubt,138
87,maker,176
38,paramedic,72
42,vegetable,62
100,quaffle,165
95,snob,117
62,offence,88
30,quaffle,166
39,queue,233
52,quaffle,228
64,ink,216
50,offence,208
17,xbox,52
94,ink,24
64,lining,132
31,quaffle,143
65,quality,67
62,snob,192
54,van,197
77,quality,146
70,maker,106
65,linguist,217
72,defendant,224
93,snob,38
62,maker,191
74,ink,110
68,linguist,95
70,xbox,26
100,van,208
35,quality,147
1,offence,210
27,linguist,189
3,jar,88
59,xbox,130
74,doubt,212
99,defendant,189
28,paramedic,158
64,paramedic,66
54,doubt,44
75,linguist,40
11,doubt,187
47,bud,132
13,vinyl,230
83,auditor,141
91,quaffle,190
48,auditor,211
63,feedback,193
13,doubt,164
48,xbox,55
2,van,201
53,maker,176
13,xbox,138
16,feedback,247
3,lining,179
19,bud,222
7,van,85
78,feedback,236
41,defendant,156
66,feedback,25
36,xbox,54
30,van,74
4,offence,145
86,lining,181
80,queue,68
19,snob,141
17,doubt,109
12,bud,138
49,quality,71
35,offence,117
60,ink,211
56,snob,169
89,lining,58
48,vinyl,104
81,van,46
91,lining,52
43,xbox,162
46,queue,164
58,bud,157
69,paramedic,80
38,queue,85
26,van,106
54,offence,109
23,snob,125
14,lining,33
7,vinyl,219
15,linguist,128
25,vinyl,133
50,linguist,188
31,feedback,146
84,bud,89
76,defendant,75
40,quaffle,101
62,maker,80
54,vinyl,110
48,doubt,175
33,jar,190
53,quality,110
30,defendant,36
98,snob,97
7,quality,199
55,vinyl,191
52,doubt,241
38,linguist,37
48,jar,184
70,bud,171
36,ink,241
17,vegetable,38
99,doubt,131
18,feedback,180
92,quality,174
35,xbox,235
23,bud,33
96,xbox,56
87,snob,45
52,lining,137
9,jar,220
28,bud,184
1,xbox,162
11,ink,20
95,bud,52
82,auditor,46
28,linguist,52
5,jar,112
36,paramedic,225
27,doubt,164
75,paramedic,30
89,paramedic,132
17,queue,32
43,queue,21
56,linguist,93
12,ink,139
7,vegetable,106
61,doubt,138
87,vegetable,164
87,doubt,148
60,quaffle,211
32,van,168
30,quaffle,55
33,vinyl,212
26,xbox,28
78,auditor,68
19,queue,205
76,doubt,160
34,queue,101
50,linguist,42
57,quaffle,164
95,ink,200
3,xbox,24
5,maker,222
33,quality,196
45,defendant,121
22,maker,62
90,feedback,147
94,jar,233
91,lining,244
5,van,133
57,auditor,136
49,queue,126
6,quaffle,24
57,jar,153
50,doubt,209
16,xbox,245
4,linguist,219
17,van,238
61,xbox,154
33,offence,243
56,bud,131
36,paramedic,206
36,vegetable,39
68,maker,73
85,paramedic,117
66,maker,34
98,jar,187
84,offence,205
85,van,46
85,xbox,219
45,snob,88
57,doubt,182
36,van,63
59,xbox,61
63,auditor,217
58,defendant,100
22,queue,221
58,vinyl,32
14,feedback,93
98,paramedic,205
18,van,100
49,quaffle,72
96,queue,79
83,linguist,78
99,maker,73
87,quality,135
84,quaffle,149
68,quality,138
76,paramedic,141
51,xbox,223
87,auditor,173
25,auditor,118
25,offence,236
72,paramedic,224
73,vinyl,59
92,ink,157
78,van,50
47,bud,59
73,bud,144
60,defendant,208
94,lining,193
22,vegetable,248
88,paramedic,56
62,quality,70
68,feedback,182
17,auditor,204
60,ink,125
66,queue,242
15,auditor,160
65,offence,125
54,bud,62
24,lining,141
34,xbox,185
91,paramedic,143
62,jar,164
70,linguist,94
90,quaffle,246
23,auditor,75
77,lining,224
34,xbox,88
58,defendant,112
69,ink,174
46,snob,126
40,linguist,54
24,queue,111
63,linguist,50
20,jar,47
74,linguist,48
72,vegetable,161
34,quaffle,150
54,quaffle,244
7,jar,60
1,feedback,79
61,paramedic,142
88,van,126
69,bud,38
16,maker,217
15,xbox,238
36,vinyl,183
40,auditor,100
19,lining,164
12,paramedic,158
5,vinyl,31
52,auditor,48
23,quality,159
98,queue,232
21,jar,91
12,linguist,129
3,snob,242
59,feedback,165
63,lining,63
40,van,177
91,xbox,180
17,bud,110
60,feedback,100
24,paramedic,171
34,quality,145
2,defendant,74
2,van,153
4,vinyl,203
40,quality,89
1,linguist,32
34,xbox,148
47,queue,178
34,snob,93
33,vegetable,42
54,xbox,74
67,linguist,23
51,xbox,126
30,offence,46
84,doubt,204
46,linguist,232
23,van,53
56,xbox,196
48,vinyl,216
38,van,154
50,offence,66
24,quality,79
49,auditor,193
74,lining,24
86,vinyl,137
71,paramedic,56
9,vinyl,80
97,jar,214
79,linguist,36
67,ink,161
61,linguist,83
1,queue,107
82,jar,169
6,maker,231
30,van,117
28,defendant,242
96,queue,57
1,defendant,98
58,offence,145
34,xbox,102
55,offence,158
29,linguist,209
32,auditor,188
83,defendant,197
64,paramedic,215
22,vegetable,230
68,ink,38
78,quality,133
6,van,240
35,defendant,79
52,linguist,149
87,offence,28
99,bud,195
25,xbox,87
66,quaffle,27
84,maker,83
96,van,153
87,doubt,38
77,doubt,89
30,vegetable,103
39,defendant,242
58,maker,25
26,vinyl,131
63,xbox,115
68,defendant,134
38,feedback,65
92,bud,92
25,auditor,211
23,ink,201
77,auditor,66
52,snob,24
50,linguist,87
54,vinyl,61
79,snob,194
14,ink,159
35,ink,146
12,lining,49
18,queue,158
3,queue,204
33,quality,195
88,feedback,148
85,doubt,147
34,lining,134
67,queue,102
80,jar,226
27,doubt,240
69,vinyl,62
68,offence,209
99,maker,69
45,lining,20
16,defendant,85
54,queue,52
76,quaffle,143
3,jar,100
36,jar,217
71,ink,35
23,jar,232
62,ink,63
33,jar,224
8,doubt,124
83,queue,82
79,linguist,76
70,ink,130
87,bud,202
5,vinyl,188
8,jar,242
36,doubt,126
100,defendant,228
91,quaffle,137
13,bud,196
24,ink,243
26,quality,214
35,offence,194
93,lining,29
12,lining,234
71,ink,51
41,auditor,109
69,van,139
35,feedback,87
42,ink,233
27,bud,219
64,linguist,106
18,jar,45
14,queue,196
82,van,188
73,jar,137
82,vegetable,128
